,ct1,ct2,ID,Statistic,U,pvalue,n_adenoma_ROIs,n_cancer_ROIs,median_adenoma,median_carcinoma,newindex,StatisticType,StatType,UniqueStatID
751,A,B,44,PCF_A-B_gmin,694.0,0.6191947211916381,48,31,0.908440497374304,0.9156357754339368,44_A-B,PCF,PCF_gmin,44_PCF_A-B_gmin
752,A,B,44,PCF_A-B_rtrough,673.0,0.4769038899388839,48,31,35.0,45.0,44_A-B,PCF,PCF_rtrough,44_PCF_A-B_rtrough
753,A,B,44,PCF_A-B_int0_20,707.0,0.7140152757044378,48,31,19.826785632966057,20.28717224546582,44_A-B,PCF,PCF_int0_20,44_PCF_A-B_int0_20
754,A,B,44,PCF_A-B_int0_40,702.0,0.6769197808853882,48,31,39.89610540670089,40.71118911248809,44_A-B,PCF,PCF_int0_40,44_PCF_A-B_int0_40
755,A,B,44,PCF_A-B_int0_100,782.0,0.7065384809644011,48,31,100.16852387945909,99.68160658768493,44_A-B,PCF,PCF_int0_100,44_PCF_A-B_int0_100
756,A,B,44,TCM_A-B_H0-nBars,573.5,0.08719106997859952,48,31,13.5,17.0,44_A-B,TCM,TCM_H0-nBars,44_TCM_A-B_H0-nBars
757,A,B,44,TCM_A-B_H1-nBars,568.5,0.07791570114668545,48,31,9.5,12.0,44_A-B,TCM,TCM_H1-nBars,44_TCM_A-B_H1-nBars
758,A,B,44,TCM_A-B_H0-death-mean,795.0,0.6121322245570655,48,31,2.802388409470829,7.309568070138202,44_A-B,TCM,TCM_H0-death-mean,44_TCM_A-B_H0-death-mean
759,A,B,44,TCM_A-B_H0-death-sd,787.0,0.6695903704383894,48,31,16.392624305046116,13.713723323649,44_A-B,TCM,TCM_H0-death-sd,44_TCM_A-B_H0-death-sd
760,A,B,44,TCM_A-B_H1-birth-mean,678.0,0.5107721682154072,48,31,7.780452344785719,10.058855210031782,44_A-B,TCM,TCM_H1-birth-mean,44_TCM_A-B_H1-birth-mean
761,A,B,44,TCM_A-B_H1-death-mean,698.0,0.647792526888072,48,31,15.14698567520827,22.796939492225647,44_A-B,TCM,TCM_H1-death-mean,44_TCM_A-B_H1-death-mean
762,A,B,44,TCM_A-B_H1-death-sd,798.0,0.5911619844617971,48,31,11.365220876098391,10.425900495554805,44_A-B,TCM,TCM_H1-death-sd,44_TCM_A-B_H1-death-sd
763,A,B,44,TCM_A-B_H1-persistence-mean,780.0,0.7215196312698657,48,31,7.860723255072823,8.895254158973694,44_A-B,TCM,TCM_H1-persistence-mean,44_TCM_A-B_H1-persistence-mean
764,A,B,44,TCM_A-B_H1-persistence-sd,743.0,0.9959945399398301,48,31,10.319050399758538,12.891026086628631,44_A-B,TCM,TCM_H1-persistence-sd,44_TCM_A-B_H1-persistence-sd
